date,open,high,low,close,volume,Dividends,Stock Splits
2016/1/20,4078.22998,4178.640137,3992.909912,4136.279785,3204130000,0,0
2016/1/21,4146.450195,4200.359863,4099.299805,4142.600098,2447750000,0,0
2016/1/22,4226.439941,4260.549805,4209.240234,4259.77002,2153340000,0,0
2016/1/25,4245.470215,4268.109863,4193.319824,4196.529785,2028880000,0,0
2016/1/26,4211.919922,4250.970215,4177.850098,4233.850098,1981180000,0,0
2016/1/27,4214.939941,4226.089844,4111.930176,4128.859863,2115710000,0,0
2016/1/28,4197.200195,4197.47998,4116.5,4186.060059,2322310000,0,0
2016/1/29,4186.350098,4279.169922,4184.310059,4279.169922,2607550000,0,0
2016/2/1,4254.410156,4301.629883,4238.200195,4286.560059,1983340000,0,0
2016/2/2,4262.450195,4265.040039,4180.569824,4193.100098,2185180000,0,0
2016/2/3,4213.669922,4218.160156,4099.240234,4171.970215,2466190000,0,0
2016/2/4,4158.049805,4200.990234,4120.580078,4167.77002,2200930000,0,0
2016/2/5,4150.350098,4152.72998,4008.449951,4024.469971,2479280000,0,0
2016/2/8,3947.98999,3979.090088,3888.780029,3960.669922,2702070000,0,0
2016/2/9,3903.929932,4008.060059,3902.73999,3947.800049,2465790000,0,0
2016/2/10,3996.76001,4045.47998,3962.699951,3966.280029,2448380000,0,0
2016/2/11,3910.570068,3988.709961,3902.860107,3962.219971,2812330000,0,0
2016/2/12,3996.639893,4022.120117,3965.73999,4019.189941,1983190000,0,0
2016/2/16,4077.330078,4104.330078,4049.879883,4104.330078,2117920000,0,0
2016/2/17,4138.430176,4204.620117,4125.830078,4199.100098,2296440000,0,0
2016/2/18,4212.220215,4212.580078,4146.100098,4151.490234,1955870000,0,0
2016/2/19,4129.75,4175.080078,4121.589844,4164.089844,1903770000,0,0
2016/2/22,4203.600098,4235.120117,4199.930176,4231.27002,1794020000,0,0
2016/2/23,4209.319824,4217.990234,4158.560059,4162.540039,1777750000,0,0
2016/2/24,4116.02002,4205.97998,4088.120117,4200.660156,1978180000,0,0
2016/2/25,4212.47998,4241.25,4173.25,4241.060059,1667840000,0,0
2016/2/26,4273.589844,4275.830078,4227.290039,4235.620117,1814920000,0,0
2016/2/29,4228.569824,4263.310059,4200.149902,4201.120117,2065260000,0,0
2016/3/1,4238.080078,4333.609863,4225.930176,4333.609863,2080150000,0,0
2016/3/2,4328.720215,4335.430176,4301.089844,4334.390137,1912510000,0,0
2016/3/3,4330.399902,4331.490234,4296.319824,4325.859863,1936290000,0,0
2016/3/4,4334.029785,4356.339844,4301.350098,4329,2171230000,0,0
2016/3/7,4303.810059,4330.279785,4271.560059,4303.330078,2084390000,0,0
2016/3/8,4272.720215,4308.839844,4258.819824,4265.509766,1993060000,0,0
2016/3/9,4281.100098,4293.22998,4258.080078,4293.22998,1789550000,0,0
2016/3/10,4307.870117,4335.330078,4232.080078,4286.970215,1936470000,0,0
2016/3/11,4337.120117,4361.830078,4320.549805,4361.830078,1801790000,0,0
2016/3/14,4347.939941,4378.350098,4347.549805,4367.330078,1615100000,0,0
2016/3/15,4354.379883,4371.290039,4339.859863,4367.080078,1692420000,0,0
2016/3/16,4359.669922,4416.109863,4357.740234,4404.200195,1781060000,0,0
2016/3/17,4390.060059,4413.080078,4376.870117,4400.259766,1907190000,0,0
2016/3/18,4408.819824,4420.879883,4387.799805,4410.830078,2829040000,0,0
2016/3/21,4403.089844,4430.439941,4400.350098,4426.97998,1609230000,0,0
2016/3/22,4403.470215,4450.759766,4401.259766,4437.620117,1596200000,0,0
2016/3/23,4431.819824,4434.759766,4394.959961,4402.560059,1732630000,0,0
2016/3/24,4380.22998,4405.990234,4374.709961,4405.529785,1590990000,0,0
2016/3/28,4415.040039,4417.569824,4393.080078,4398.069824,1381000000,0,0
2016/3/29,4391.189941,4471.77002,4384.27002,4467.720215,1806490000,0,0
2016/3/30,4494.700195,4518.180176,4481.839844,4490.879883,1717820000,0,0
2016/3/31,4491.009766,4504.240234,4478.129883,4483.660156,1774270000,0,0
2016/4/1,4461.77002,4534.319824,4452.109863,4532.080078,1812250000,0,0
2016/4/4,4526.390137,4533.430176,4503.649902,4511.700195,1705730000,0,0
2016/4/5,4479.109863,4494.709961,4465.040039,4470.75,1726010000,0,0
2016/4/6,4476.350098,4544.589844,4476.350098,4543.779785,1761770000,0,0
2016/4/7,4519.02002,4525.689941,4459.720215,4475.290039,1908940000,0,0
2016/4/8,4506.970215,4515.910156,4459.560059,4474.930176,1588830000,0,0
2016/4/11,4496.259766,4516.100098,4458.470215,4458.709961,1545540000,0,0
2016/4/12,4464.069824,4503.890137,4435.049805,4496.040039,1759280000,0,0
2016/4/13,4526.919922,4560.109863,4524.259766,4554.720215,1936450000,0,0
2016/4/14,4554.660156,4569.72998,4541.660156,4554.629883,1645810000,0,0
2016/4/15,4550.310059,4558.919922,4531,4543.160156,1684790000,0,0
2016/4/18,4535.209961,4570.580078,4531.109863,4569.310059,1672260000,0,0
2016/4/19,4573.580078,4574.379883,4515.97998,4537.089844,1824250000,0,0
2016/4/20,4539.200195,4562.339844,4523.899902,4540.439941,1781340000,0,0
2016/4/21,4540.709961,4558.669922,4522.850098,4540.799805,1758190000,0,0
2016/4/22,4478.450195,4502.390137,4440.140137,4474.189941,2018930000,0,0
2016/4/25,4459.669922,4474.77002,4452.870117,4474.129883,1582270000,0,0
2016/4/26,4480.600098,4490.060059,4439.379883,4452.970215,1825020000,0,0
2016/4/27,4412.819824,4426.279785,4381.169922,4416.629883,1938780000,0,0
2016/4/28,4419.120117,4447.200195,4355.299805,4363.990234,2161400000,0,0
2016/4/29,4367.589844,4372.970215,4307.100098,4341.299805,2376460000,0,0
2016/5/2,4350.830078,4386.97998,4334.589844,4381.299805,1880460000,0,0
2016/5/3,4349.080078,4368.759766,4329.759766,4341.390137,1984340000,0,0
2016/5/4,4314.5,4328.220215,4301.069824,4312.009766,1950800000,0,0
2016/5/5,4326.910156,4333.120117,4299.609863,4309.47998,1888350000,0,0
2016/5/6,4290.359863,4330.240234,4282,4330.169922,1860800000,0,0
2016/5/9,4331.660156,4361.870117,4329.899902,4341.22998,1625100000,0,0
2016/5/10,4360.72998,4404.089844,4351.160156,4402.040039,1760120000,0,0
2016/5/11,4395.879883,4407.930176,4360.72998,4361.029785,1859110000,0,0
2016/5/12,4376.089844,4377.859863,4312.879883,4342.810059,1930450000,0,0
2016/5/13,4337.830078,4364.240234,4318.700195,4326.529785,1698030000,0,0
2016/5/16,4335.330078,4395.700195,4329.890137,4380.47998,1741510000,0,0
2016/5/17,4376.549805,4385.060059,4311.180176,4322.560059,1925230000,0,0
2016/5/18,4314.339844,4360.910156,4305.72998,4338.22998,1934100000,0,0
2016/5/19,4319.859863,4331.580078,4284.370117,4315.580078,1805890000,0,0
2016/5/20,4330.069824,4379.97998,4329.569824,4362.899902,1970520000,0,0
2016/5/23,4364.72998,4382.399902,4353.359863,4355.100098,1865110000,0,0
2016/5/24,4381.339844,4449.209961,4380.459961,4444.299805,1942280000,0,0
2016/5/25,4459.259766,4488.52002,4453.049805,4476.430176,1784420000,0,0
2016/5/26,4478.569824,4494.029785,4469.759766,4487.959961,1606250000,0,0
2016/5/27,4490.959961,4512.540039,4489.160156,4512.540039,1505020000,0,0
2016/5/31,4513.850098,4526.839844,4497.649902,4523.890137,2285350000,0,0
2016/6/1,4507.180176,4530.390137,4502.779785,4520.069824,1797090000,0,0
2016/6/2,4510.810059,4531.350098,4488.080078,4531.350098,1729050000,0,0
2016/6/3,4520.97998,4523.359863,4480.799805,4509.790039,1697840000,0,0
2016/6/6,4517.879883,4536.549805,4510.330078,4523.629883,1663840000,0,0
2016/6/7,4527.859863,4532.299805,4511.419922,4513.089844,1747760000,0,0
2016/6/8,4521.100098,4529.089844,4505.390137,4520.629883,1692640000,0,0
2016/6/9,4501.149902,4518.5,4494.759766,4512.689941,1632340000,0,0
2016/6/10,4473.080078,4480.47998,4447.330078,4461.049805,1822200000,0,0
2016/6/13,4436.120117,4461.27002,4419.72998,4422.759766,1888300000,0,0
2016/6/14,4413.709961,4439.72998,4392.430176,4424.910156,1919710000,0,0
2016/6/15,4433.680176,4439.609863,4404.580078,4409.509766,1802200000,0,0
2016/6/16,4387.899902,4428.27002,4362.160156,4424.22998,1851770000,0,0
2016/6/17,4409.75,4409.75,4363.629883,4374.379883,2638220000,0,0
2016/6/20,4424.109863,4444.060059,4397.359863,4400.160156,1779560000,0,0
2016/6/21,4408.029785,4422.669922,4398.640137,4413.399902,1698080000,0,0
2016/6/22,4415.459961,4442.02002,4400.879883,4404.72998,1682220000,0,0
2016/6/23,4437.609863,4467.47998,4420.160156,4467.47998,1738570000,0,0
2016/6/24,4294.799805,4373.149902,4274.540039,4285.700195,4411040000,0,0
2016/6/27,4247.709961,4249,4179.740234,4201.049805,2659650000,0,0
2016/6/28,4245.319824,4291.430176,4245.290039,4290.470215,2074090000,0,0
2016/6/29,4323.330078,4373.959961,4322.359863,4364.740234,2116550000,0,0
2016/6/30,4378.75,4417.959961,4359.569824,4417.700195,2171180000,0,0
2016/7/1,4411.77002,4453.859863,4411.759766,4437.450195,1745130000,0,0
2016/7/5,4414.350098,4418.040039,4386.560059,4410.75,1690340000,0,0
2016/7/6,4388.430176,4447.22998,4375.720215,4444.700195,1876090000,0,0
2016/7/7,4451.149902,4468.310059,4438.799805,4459.580078,1672770000,0,0
2016/7/8,4484.919922,4529.720215,4476.5,4528.359863,1947260000,0,0
2016/7/11,4544.330078,4569.970215,4544.330078,4554.709961,1718450000,0,0
2016/7/12,4579.850098,4588.240234,4570.560059,4577.609863,1866280000,0,0
2016/7/13,4589.129883,4589.950195,4565.700195,4565.77002,1650820000,0,0
2016/7/14,4597.189941,4604.759766,4585.700195,4596.490234,1641170000,0,0
2016/7/15,4602,4607.180176,4579.830078,4589.830078,1610300000,0,0
2016/7/18,4595.060059,4627.569824,4591.830078,4619.680176,1585570000,0,0
2016/7/19,4601.680176,4617.470215,4595.379883,4603.279785,1694740000,0,0
2016/7/20,4630.850098,4665.669922,4623.930176,4657.200195,1877330000,0,0
2016/7/21,4662.950195,4669.529785,4634.069824,4647.02002,1880310000,0,0
2016/7/22,4650.97998,4670.540039,4635.220215,4666.069824,1639000000,0,0
2016/7/25,4662.899902,4667.089844,4650.5,4665.930176,1770620000,0,0
2016/7/26,4664.100098,4687.899902,4648.919922,4672.109863,2038060000,0,0
2016/7/27,4711.109863,4716.069824,4685.109863,4702.879883,2122250000,0,0
2016/7/28,4710.22998,4725.779785,4696.080078,4721.410156,1950910000,0,0
2016/7/29,4734.700195,4743.25,4715.77002,4730.22998,2072640000,0,0
2016/8/1,4734.439941,4767.240234,4728.72998,4756.040039,1866590000,0,0
2016/8/2,4748.419922,4752.290039,4689.549805,4719.209961,2142010000,0,0
2016/8/3,4716.580078,4734.330078,4712.100098,4734.330078,1909470000,0,0
2016/8/4,4731.540039,4749.089844,4719.009766,4743.810059,1930000000,0,0
2016/8/5,4769.169922,4799.859863,4763.580078,4791.209961,2017720000,0,0
2016/8/8,4791.100098,4794.140137,4770.220215,4784.740234,1624450000,0,0
2016/8/9,4787.919922,4811.02002,4786.379883,4795.75,1664320000,0,0
2016/8/10,4799.830078,4799.879883,4771.97998,4783.390137,1651240000,0,0
2016/8/11,4800.589844,4813.359863,4790.649902,4803.310059,1511670000,0,0
2016/8/12,4794.350098,4807.529785,4790.490234,4807.080078,1501620000,0,0
2016/8/15,4814.77002,4837.669922,4812.450195,4827.120117,1533170000,0,0
2016/8/16,4814.209961,4814.959961,4796.919922,4797.189941,1698390000,0,0
2016/8/17,4799.029785,4807.049805,4772.430176,4805.450195,1747890000,0,0
2016/8/18,4802.330078,4814.540039,4794.290039,4808.680176,1659080000,0,0
2016/8/19,4800.200195,4816,4786.27002,4806.140137,1632740000,0,0
2016/8/22,4797.950195,4817.359863,4791.060059,4808.560059,1560210000,0,0
2016/8/23,4828.790039,4836.450195,4816.759766,4818.47998,1547050000,0,0
2016/8/24,4812.490234,4821.299805,4770.72998,4783.490234,1714780000,0,0
2016/8/25,4773.680176,4792.470215,4768,4775.430176,1511890000,0,0
2016/8/26,4782.459961,4815.580078,4758.100098,4783.689941,1591060000,0,0
2016/8/29,4787.930176,4804.419922,4784.629883,4791.089844,1416640000,0,0
2016/8/30,4787.77002,4797.620117,4760.279785,4775.990234,1561020000,0,0
2016/8/31,4770.22998,4775.189941,4751.689941,4771.049805,1761770000,0,0
2016/9/1,4774.810059,4787.939941,4750.240234,4783.939941,1592520000,0,0
2016/9/2,4806.140137,4816.700195,4781.609863,4798.740234,1474200000,0,0
2016/9/6,4806.660156,4829.509766,4797.339844,4829.509766,1777940000,0,0
2016/9/7,4829.910156,4839.589844,4813.990234,4831.859863,1878460000,0,0
2016/9/8,4816.47998,4816.47998,4791.220215,4804,1839790000,0,0
2016/9/9,4763.040039,4773.77002,4681.540039,4681.540039,2208690000,0,0
2016/9/12,4656.589844,4772.450195,4656.509766,4764.649902,2007610000,0,0
2016/9/13,4740,4756.200195,4701.790039,4722.850098,2071460000,0,0
2016/9/14,4726.75,4770.390137,4726.75,4746.060059,1902680000,0,0
2016/9/15,4749.709961,4826.02002,4748.669922,4819.899902,1950940000,0,0
2016/9/16,4811.790039,4821.850098,4794.200195,4818.049805,3013860000,0,0
2016/9/19,4833.839844,4843.759766,4787.439941,4796.069824,1791120000,0,0
2016/9/20,4813.779785,4824.209961,4797.779785,4805.220215,1695190000,0,0
2016/9/21,4826.580078,4858.569824,4797.899902,4853.75,1999690000,0,0
2016/9/22,4879.279785,4895.5,4876.370117,4891.359863,1882100000,0,0
2016/9/23,4881.450195,4882.419922,4853.410156,4858.910156,1761330000,0,0
2016/9/26,4830.169922,4837.339844,4812.319824,4817.169922,1669520000,0,0
2016/9/27,4813.890137,4868.379883,4811.279785,4866.709961,1751060000,0,0
2016/9/28,4871.839844,4877.299805,4850.040039,4875.27002,1785470000,0,0
2016/9/29,4868.459961,4875.52002,4819.02002,4838.299805,1941170000,0,0
2016/9/30,4856.100098,4889.22998,4846.899902,4875.700195,2059800000,0,0
2016/10/3,4864.629883,4872.140137,4848.209961,4866.629883,1604060000,0,0
2016/10/4,4880.569824,4891.5,4841.720215,4859.470215,1708990000,0,0
2016/10/5,4872.97998,4891.350098,4870.810059,4877.75,1753340000,0,0
2016/10/6,4871.950195,4883.970215,4851.529785,4873.919922,1654020000,0,0
2016/10/7,4883.939941,4884.700195,4840.930176,4864.52002,1646650000,0,0
2016/10/10,4887.72998,4904.720215,4885.589844,4893.77002,1364150000,0,0
2016/10/11,4890.169922,4890.169922,4804.240234,4821.910156,1821680000,0,0
2016/10/12,4824.27002,4836.549805,4806.330078,4819.640137,1565940000,0,0
2016/10/13,4785.589844,4816.330078,4760.069824,4803.100098,1735310000,0,0
2016/10/14,4828.899902,4845.990234,4806.72998,4808.47998,1594480000,0,0
2016/10/17,4808.470215,4814.879883,4790.450195,4796.169922,1424270000,0,0
2016/10/18,4849.910156,4860.680176,4837.310059,4839.720215,1474430000,0,0
2016/10/19,4833.810059,4845.069824,4830.680176,4836.609863,1546960000,0,0
2016/10/20,4831.310059,4842.319824,4805.839844,4832.709961,1741820000,0,0
2016/10/21,4836.540039,4853.609863,4822.779785,4851.859863,1649470000,0,0
2016/10/24,4884.160156,4911.589844,4880.77002,4909.970215,1531970000,0,0
2016/10/25,4908.180176,4911.759766,4885.899902,4891.450195,1579490000,0,0
2016/10/26,4863.52002,4886.319824,4846.439941,4860.589844,1725900000,0,0
2016/10/27,4883.069824,4885.830078,4831.689941,4836.450195,1918690000,0,0
2016/10/28,4820.5,4848.549805,4794.069824,4805.589844,1895970000,0,0
2016/10/31,4821.310059,4823.919922,4801.160156,4801.27002,1707260000,0,0
2016/11/1,4810.299805,4811.02002,4726.350098,4766.939941,1878650000,0,0
2016/11/2,4764.830078,4773.649902,4717.560059,4726.910156,2105870000,0,0
2016/11/3,4718.529785,4732.200195,4673.049805,4679.100098,2107720000,0,0
2016/11/4,4647.589844,4697.939941,4647.589844,4660.459961,2015130000,0,0
2016/11/7,4737.97998,4777.060059,4731.790039,4773.72998,1914310000,0,0
2016/11/8,4766.47998,4824.970215,4757.25,4804.919922,1736100000,0,0
2016/11/9,4748.910156,4832.950195,4747.350098,4825.180176,2824560000,0,0
2016/11/10,4849.709961,4855.790039,4685.740234,4747.029785,2984360000,0,0
2016/11/11,4729.140137,4759.830078,4711.959961,4751.950195,2285050000,0,0
2016/11/14,4752.609863,4753.27002,4677.410156,4702.040039,2369190000,0,0
2016/11/15,4733.569824,4778.649902,4727.97998,4764.470215,2156500000,0,0
2016/11/16,4745.029785,4794.569824,4742.950195,4792.27002,2057140000,0,0
2016/11/17,4789.790039,4826.75,4781.720215,4826.589844,2081760000,0,0
2016/11/18,4832.810059,4840.810059,4804.439941,4808.040039,1858610000,0,0
2016/11/21,4822.029785,4862.22998,4819.569824,4859,1745320000,0,0
2016/11/22,4876.919922,4884.629883,4861.080078,4873.839844,1886800000,0,0
2016/11/23,4856.720215,4859.669922,4832.589844,4853.859863,1616740000,0,0
2016/11/25,4861.470215,4870.899902,4853.040039,4870.02002,768070000,0,0
2016/11/28,4861.72998,4878.870117,4852.709961,4857.02002,1625620000,0,0
2016/11/29,4859.850098,4896.569824,4848.890137,4873.209961,1788790000,0,0
2016/11/30,4876.299805,4880.759766,4810.810059,4810.810059,2064430000,0,0
2016/12/1,4806.77002,4810.439941,4723.569824,4734.100098,2264960000,0,0
2016/12/2,4734.379883,4759.029785,4721.410156,4739.370117,1848930000,0,0
2016/12/5,4762.339844,4795.279785,4743.529785,4778.140137,1798160000,0,0
2016/12/6,4786.060059,4796.580078,4769.390137,4788.669922,1974850000,0,0
2016/12/7,4778.859863,4854.319824,4765.439941,4851.939941,2122590000,0,0
2016/12/8,4849.75,4869.560059,4843.040039,4859.189941,2231070000,0,0
2016/12/9,4878.540039,4897.240234,4877.180176,4895.899902,2038700000,0,0
2016/12/12,4878.040039,4882.97998,4854.27002,4874.299805,1927560000,0,0
2016/12/13,4893.649902,4960.47998,4890.149902,4935.839844,2085710000,0,0
2016/12/14,4943.640137,4955.25,4910.759766,4921.220215,1974150000,0,0
2016/12/15,4925.649902,4959.899902,4919.810059,4933.410156,2095910000,0,0
2016/12/16,4945.040039,4952.140137,4904.379883,4914.859863,3257750000,0,0
2016/12/19,4919.160156,4963,4911.75,4934.850098,1685800000,0,0
2016/12/20,4948.339844,4961.549805,4944.319824,4953.799805,1678040000,0,0
2016/12/21,4952.069824,4957.450195,4938.240234,4948.910156,1493900000,0,0
2016/12/22,4948.359863,4948.359863,4917.330078,4934.390137,1582600000,0,0
2016/12/23,4927.529785,4940.040039,4922.950195,4940.02002,1144280000,0,0
2016/12/27,4948.919922,4992.080078,4947.589844,4965.810059,1216870000,0,0
2016/12/28,4976.419922,4978.430176,4922.089844,4926.290039,1322130000,0,0
2016/12/29,4923.930176,4933.709961,4903.279785,4918.279785,1264480000,0,0
2016/12/30,4925.359863,4927.160156,4853.930176,4863.620117,1550820000,0,0
2017/1/3,4900.850098,4928.490234,4884.52002,4911.330078,1886200000,0,0
2017/1/4,4920.790039,4944.740234,4919.799805,4937.209961,1883360000,0,0
2017/1/5,4936.350098,4967.899902,4935.339844,4964.950195,1792610000,0,0
2017/1/6,4973.870117,5020.700195,4957.819824,5007.080078,1710770000,0,0
2017/1/9,5013.819824,5033.319824,5009.450195,5024.899902,1885500000,0,0
2017/1/10,5027.5,5049.830078,5016.189941,5035.169922,1796500000,0,0
2017/1/11,5033.879883,5050.209961,5012.649902,5050.209961,1954720000,0,0
2017/1/12,5029.279785,5044.370117,4995.069824,5041.430176,1801750000,0,0
2017/1/13,5047.560059,5066.950195,5045.919922,5059.509766,1605110000,0,0
2017/1/17,5043.069824,5053.200195,5029.609863,5044.649902,1757030000,0,0
2017/1/18,5050.259766,5058.200195,5039.180176,5055.850098,1683320000,0,0
2017/1/19,5061.100098,5078.410156,5041.209961,5051.169922,1805710000,0,0
2017/1/20,5070.149902,5085.339844,5050.02002,5063.200195,1740320000,0,0
2017/1/23,5055.970215,5073.240234,5035.490234,5065.700195,1650290000,0,0
2017/1/24,5079.609863,5108.220215,5068.370117,5101.060059,1805370000,0,0
2017/1/25,5132.870117,5153.180176,5129,5151.470215,1959950000,0,0
2017/1/26,5164.120117,5168.200195,5148.850098,5156.919922,1827490000,0,0
2017/1/27,5169.490234,5172.430176,5150.180176,5168.060059,1663400000,0,0
2017/1/30,5146.410156,5146.879883,5098.339844,5129.330078,1777090000,0,0
2017/1/31,5107.470215,5116.799805,5086.330078,5116.77002,2041480000,0,0
2017/2/1,5157.830078,5162.459961,5128.899902,5152.689941,2223560000,0,0
2017/2/2,5141.27002,5162.560059,5128.759766,5147.700195,2073980000,0,0
2017/2/3,5153.609863,5165.470215,5147.580078,5161.600098,1786860000,0,0
2017/2/6,5154.180176,5167.959961,5148.060059,5167.959961,1732280000,0,0
2017/2/7,5178.850098,5196.27002,5174.339844,5185.879883,1919100000,0,0
2017/2/8,5176.5,5201.569824,5168.97998,5196.580078,1945060000,0,0
2017/2/9,5200.169922,5221.620117,5196.069824,5212.160156,1943840000,0,0
2017/2/10,5219.810059,5234.27002,5212.839844,5226.689941,1852010000,0,0
2017/2/13,5242.490234,5262.419922,5241,5256.819824,1840010000,0,0
2017/2/14,5251.359863,5271.100098,5238.689941,5271.069824,1945160000,0,0
2017/2/15,5266.120117,5304.339844,5264.439941,5302.390137,2083660000,0,0
2017/2/16,5306.379883,5316.790039,5287.540039,5300.640137,1943600000,0,0
2017/2/17,5295.490234,5324.720215,5291.700195,5324.720215,1875580000,0,0
2017/2/21,5334.569824,5353.160156,5330.470215,5350.72998,1935110000,0,0
2017/2/22,5345.180176,5354.72998,5335.799805,5352.129883,1872330000,0,0
2017/2/23,5358.029785,5358.529785,5309.990234,5332.370117,1879670000,0,0
2017/2/24,5305.22998,5343.310059,5304.009766,5343.310059,1683280000,0,0
2017/2/27,5330.560059,5347.879883,5322.140137,5347.549805,1876090000,0,0
2017/2/28,5344.180176,5347.470215,5316.700195,5330.310059,2298380000,0,0
2017/3/1,5368.649902,5398.430176,5355.379883,5390.990234,2210360000,0,0
2017/3/2,5386.339844,5387.72998,5355.529785,5363.259766,2040770000,0,0
2017/3/3,5355.209961,5373.47998,5344.47998,5373.47998,1852130000,0,0
2017/3/6,5352.609863,5368.27002,5338.609863,5360.310059,1767840000,0,0
2017/3/7,5348.200195,5373.259766,5341.430176,5351.279785,1822000000,0,0
2017/3/8,5351.350098,5375.77002,5348.72998,5359.810059,1810480000,0,0
2017/3/9,5355.779785,5370.660156,5336.080078,5363.97998,1883930000,0,0
2017/3/10,5390.459961,5394.660156,5364.100098,5385.899902,1982150000,0,0
2017/3/13,5387.72998,5396.390137,5382.02002,5394.569824,1799340000,0,0
2017/3/14,5382.790039,5384.879883,5360.700195,5382.169922,1663170000,0,0
2017/3/15,5392.47998,5426.839844,5375.879883,5416.25,1952690000,0,0
2017/3/16,5421.459961,5423.660156,5399.27002,5412.080078,1766980000,0,0
2017/3/17,5413.470215,5423.279785,5406.810059,5408.759766,3184130000,0,0
2017/3/20,5406.02002,5426.470215,5400.160156,5413.310059,1730550000,0,0
2017/3/21,5433.279785,5439.580078,5328.709961,5332.529785,2192090000,0,0
2017/3/22,5332.640137,5372.27002,5327.25,5367.549805,1857680000,0,0
2017/3/23,5356.709961,5375.430176,5346.299805,5355.140137,1742640000,0,0
2017/3/24,5376.740234,5392.279785,5345.939941,5364,1841920000,0,0
2017/3/27,5320.959961,5383.220215,5316.02002,5374.27002,1670760000,0,0
2017/3/28,5371.899902,5422.25,5363.290039,5407.209961,1820860000,0,0
2017/3/29,5410.140137,5433.359863,5405.100098,5430.27002,1718680000,0,0
2017/3/30,5430.310059,5446.509766,5425.299805,5439.740234,1723770000,0,0
2017/3/31,5430.990234,5451.5,5427.5,5436.22998,1902800000,0,0
2017/4/3,5440.200195,5453.439941,5403.310059,5432.200195,1854200000,0,0
2017/4/4,5415.529785,5441.339844,5415.299805,5440.410156,1790840000,0,0
2017/4/5,5447.27002,5479.859863,5409.040039,5418.52002,2204490000,0,0
2017/4/6,5423.649902,5435.060059,5407.870117,5420.879883,1845800000,0,0
2017/4/7,5420.939941,5434.180176,5400.080078,5418.370117,1692150000,0,0
2017/4/10,5423.569824,5442.709961,5406.580078,5421.680176,1630070000,0,0
2017/4/11,5413.910156,5422.790039,5359.140137,5398.399902,1821650000,0,0
2017/4/12,5394.609863,5399.549805,5370.240234,5377.029785,1658960000,0,0
2017/4/13,5370.689941,5398.990234,5353.589844,5353.589844,1581870000,0,0
2017/4/17,5369.209961,5399.200195,5367.589844,5399.200195,1381290000,0,0
2017/4/18,5383.740234,5405.540039,5377.910156,5391.660156,1608870000,0,0
2017/4/19,5416.299805,5431,5392.279785,5399.640137,1752620000,0,0
2017/4/20,5422.470215,5455.879883,5413.319824,5443.529785,1749110000,0,0
2017/4/21,5447.279785,5450.810059,5430.220215,5442.049805,1723210000,0,0
2017/4/24,5503.27002,5513.569824,5494.459961,5508.029785,1836570000,0,0
2017/4/25,5523.47998,5557.930176,5521.52002,5548.189941,1895430000,0,0
2017/4/26,5553.600098,5563.970215,5537.990234,5541.089844,1894210000,0,0
2017/4/27,5555.27002,5573.259766,5551.549805,5571.279785,1876700000,0,0
2017/4/28,5598.470215,5600,5575.209961,5583.529785,1995160000,0,0
2017/5/1,5602.439941,5640.47998,5600.310059,5629.629883,1757000000,0,0
2017/5/2,5642.410156,5645.080078,5625.490234,5644.069824,2146730000,0,0
2017/5/3,5624.879883,5629.779785,5608.160156,5625.160156,2149360000,0,0
2017/5/4,5623.569824,5633.490234,5606.049805,5626.319824,2056270000,0,0
2017/5/5,5640.779785,5646.089844,5619.600098,5646.089844,1899570000,0,0
2017/5/8,5649.180176,5659.069824,5638,5659.069824,1909710000,0,0
2017/5/9,5667.97998,5691.209961,5664,5678.310059,1997490000,0,0
2017/5/10,5681.330078,5683.640137,5661.439941,5681.680176,2108000000,0,0
2017/5/11,5662.589844,5675.5,5637.399902,5674.220215,1950910000,0,0
2017/5/12,5683.580078,5687.419922,5672.040039,5686.810059,1740960000,0,0
2017/5/15,5687.970215,5706.609863,5683.100098,5704.47998,1850790000,0,0
2017/5/16,5715.149902,5724.709961,5699.410156,5724.439941,1999330000,0,0
2017/5/17,5673.620117,5688.740234,5578.160156,5580.549805,2347480000,0,0
2017/5/18,5569.810059,5645.080078,5568.470215,5626.310059,2131520000,0,0
2017/5/19,5640.709961,5673.629883,5640.680176,5651.560059,1905520000,0,0
2017/5/22,5662.950195,5701.049805,5661.589844,5699.399902,1726230000,0,0
2017/5/23,5714.939941,5716.549805,5690.200195,5703.350098,1705860000,0,0
2017/5/24,5720.830078,5732.569824,5705.169922,5730.299805,1666050000,0,0
2017/5/25,5748.290039,5793.129883,5738.819824,5778.370117,1767690000,0,0
2017/5/26,5782.169922,5790.200195,5771.709961,5788.359863,1571040000,0,0
2017/5/30,5785.379883,5799.990234,5781.370117,5794.629883,1688480000,0,0
2017/5/31,5812.970215,5813.259766,5762.560059,5788.799805,2209400000,0,0
2017/6/1,5804.169922,5816.600098,5779.890137,5816.509766,1943610000,0,0
2017/6/2,5834.410156,5881.459961,5825.740234,5881.459961,1820000000,0,0
2017/6/5,5881.220215,5888.919922,5871.089844,5878.120117,1739820000,0,0
2017/6/6,5869.47998,5890.879883,5848.319824,5856.77002,1889690000,0,0
2017/6/7,5871.77002,5883.189941,5845.959961,5877.589844,1822270000,0,0
2017/6/8,5894.75,5895.180176,5852.649902,5885.299805,2128780000,0,0
2017/6/9,5891.669922,5897.689941,5657.759766,5741.939941,3152050000,0,0
